RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3200,32005782,Roy,717,France,Male,61,5,180073.86,3,0,1,126467.45,0
3201,37345255,Verma,365,Germany,Male,85,2,220548.02,4,0,1,115183.41,1
3202,72929994,Morgan,525,Spain,Female,61,1,66745.83,2,0,0,193864.29,0
3203,94605487,Khan,889,France,Male,57,10,142781.03,4,1,0,56552.65,0
3204,62869791,Hall,755,France,Female,60,3,61346.75,1,1,0,23027.81,1
3205,41457080,Singh,816,France,Male,79,8,205638.02,3,1,1,108653.68,0
3206,87678179,Singh,478,Spain,Female,60,0,21699.86,1,1,0,30427.21,0
3207,87198715,Adams,572,Germany,Female,36,7,93131.36,2,1,1,30654.57,0
3208,13887008,Morgan,593,Germany,Male,66,4,94973.99,1,1,0,25928.09,0
3209,60171169,Taylor,775,Spain,Male,82,1,159231.11,4,0,0,131297.04,1
3210,55570487,Roy,703,Spain,Female,42,8,44552.45,3,0,1,132642.47,0
3211,50279707,Brown,675,France,Female,58,1,118751.71,4,1,0,66022.15,1
3212,99079814,Lopez,352,Germany,Male,40,10,138011.45,1,1,1,100965.0,0
3213,85566275,Brown,828,Spain,Female,75,10,222720.17,4,0,0,95392.83,0
3214,68104228,Lopez,430,Spain,Female,60,2,131663.08,1,1,0,108730.43,0
3215,74841271,Singh,393,Germany,Female,57,0,32980.79,1,1,1,55912.24,0
3216,61139392,Roy,504,France,Male,47,0,25333.66,1,1,1,166293.06,0
3217,19137344,Adams,885,France,Female,51,1,231034.42,1,0,1,71872.38,0
3218,49275054,Bose,448,France,Male,27,1,244917.15,2,0,1,78809.34,0
3219,84042569,Brown,746,Germany,Male,77,5,41757.96,3,0,0,137121.36,0
3220,99431483,Patel,520,Spain,Male,18,10,187838.53,4,0,0,196676.82,0
3221,26794513,Adams,497,Spain,Female,29,7,62678.77,4,0,0,56793.57,0
3222,61120091,Adams,472,Spain,Female,63,3,208228.97,4,1,1,84420.1,0
3223,38820898,Lopez,461,Spain,Female,34,2,24151.87,1,0,1,87369.87,1
3224,56705646,White,479,Germany,Male,75,1,109280.22,1,0,0,115256.01,0
3225,49564766,Gupta,417,France,Male,55,0,149017.6,3,1,1,170314.54,1
3226,54969434,Das,894,France,Male,23,7,213125.44,3,1,0,150603.9,0
3227,24512253,Singh,635,France,Male,79,6,214181.66,3,1,1,56974.62,1
3228,19615754,Khan,354,France,Male,91,10,46073.63,4,0,0,148293.21,0
3229,42254832,White,467,Spain,Male,27,1,241779.65,3,0,0,42690.3,0
3230,99638693,Gupta,579,Spain,Male,43,6,159638.13,1,0,1,54520.94,1
3231,24557759,Taylor,509,Germany,Male,75,5,164693.24,3,0,0,90877.41,0
3232,61665220,Lopez,643,France,Female,34,7,222248.26,2,1,0,82062.78,0
3233,99523105,Morgan,535,Spain,Female,70,5,80074.07,1,0,0,176558.06,0
3234,86113335,Lopez,573,Spain,Female,22,3,103804.52,2,0,0,199461.22,0
3235,92832587,Mehta,501,Spain,Female,84,7,246247.18,3,1,0,56558.24,0
3236,80873920,Patel,489,France,Male,37,0,4134.53,2,1,1,138336.02,0
3237,59431582,Adams,716,Spain,Female,68,9,216789.74,1,1,1,124840.16,1
3238,13325315,Morgan,477,France,Male,63,0,210626.54,4,0,1,158476.61,0
3239,57715952,Turner,700,France,Female,84,3,65603.23,1,0,0,145942.62,0
3240,76799468,Khan,496,Germany,Male,20,0,205423.71,1,0,0,69589.43,0
3241,24067121,Taylor,634,Germany,Female,40,4,82560.78,1,1,0,171339.48,0
3242,82325956,Allen,818,France,Female,26,10,157244.29,2,0,1,106192.09,0
3243,51819037,Khan,567,France,Female,28,8,111719.58,1,0,1,187929.84,0
3244,47375319,Adams,785,France,Male,64,8,25332.33,1,1,1,120856.32,0
3245,33429562,Das,494,Spain,Female,66,8,223839.73,1,0,0,72346.69,0
3246,12846274,Lopez,626,Spain,Female,61,5,136314.98,3,0,0,181313.31,1
3247,56338604,Verma,409,Spain,Female,30,0,120452.77,2,0,0,168725.89,0
3248,49542531,Allen,724,Germany,Female,25,9,219874.42,3,1,1,190448.88,0
3249,33846553,Allen,753,France,Female,80,4,82005.15,1,1,1,180836.39,0
3250,43268890,Patel,463,Spain,Male,39,9,142585.57,3,0,0,64135.9,0
3251,93267946,Lopez,844,Spain,Male,55,1,220568.81,4,1,0,166755.52,0
3252,65777727,Bose,685,Germany,Female,44,0,85720.24,1,0,1,126953.35,0
3253,43931226,Das,634,Germany,Male,43,4,198383.9,3,0,0,92597.01,0
3254,26213225,Singh,478,France,Female,40,4,128592.66,1,1,1,21373.32,1
3255,97764530,Das,664,France,Female,82,0,39441.65,4,0,0,145571.51,0
3256,13033349,Das,420,Spain,Female,91,6,10147.89,1,1,0,173699.61,0
3257,36687290,Verma,694,Spain,Female,64,2,181681.35,1,1,1,128750.09,0
3258,92039028,Taylor,447,Spain,Male,78,10,65468.77,3,0,0,75929.69,0
3259,44337309,Mehta,649,Spain,Female,63,5,203932.2,1,1,0,30375.21,0
3260,31680041,Cruz,525,Spain,Female,21,1,47232.13,4,0,1,138615.71,0
3261,89108265,Turner,424,Germany,Male,48,8,141964.1,4,0,1,92671.03,0
3262,16299492,Adams,492,France,Female,21,1,23367.32,3,1,0,109433.95,0
3263,32576162,Verma,372,Germany,Female,46,1,183941.95,1,0,1,121572.0,0
3264,67568342,Cruz,530,France,Male,90,0,191425.73,2,1,1,158342.55,0
3265,38465797,Sharma,394,France,Male,61,0,229136.51,1,1,0,116621.48,0
3266,49483075,Morgan,818,France,Female,20,3,140339.95,2,0,0,114679.95,0
3267,71020155,Allen,441,Germany,Female,76,6,26610.42,1,1,1,106626.7,0
3268,70692680,Gupta,618,Spain,Female,70,3,206941.3,4,0,1,96977.73,0
3269,75554800,Sharma,383,France,Male,28,4,78473.53,4,1,0,132141.76,0
3270,40732364,Hall,713,France,Female,23,5,224898.36,1,0,1,24391.91,0
3271,66381498,Cruz,482,Germany,Female,64,4,244458.64,1,1,1,150178.01,1
3272,72199283,Das,731,Germany,Female,24,4,33122.14,4,1,0,76640.33,1
3273,55148268,Patel,626,Spain,Female,85,3,20739.91,1,1,0,87074.74,0
3274,18556255,Adams,505,Spain,Male,18,8,224400.84,1,0,1,130559.93,0
3275,53626563,Turner,736,France,Male,73,4,224719.05,3,0,0,64527.65,0
3276,58786500,Sharma,884,Germany,Female,60,8,146299.43,3,1,1,138579.94,0
3277,49206376,Roy,549,Spain,Male,45,3,222030.31,3,0,1,42983.41,0
3278,14327308,Lopez,624,Spain,Female,46,8,232630.39,2,0,0,136905.52,0
3279,54903073,Das,850,Spain,Male,35,4,138847.39,4,1,0,149104.31,0
3280,61913068,Allen,808,Germany,Male,90,7,171632.05,1,0,1,145918.58,0
3281,61117909,Lopez,399,Germany,Male,79,0,153393.19,4,0,0,159351.9,0
3282,22633010,Das,881,Germany,Female,23,3,43649.79,1,1,1,113038.2,0
3283,63410690,Roy,441,Germany,Female,33,3,109058.95,1,1,0,175658.04,0
3284,71482337,Singh,805,Germany,Male,18,1,170346.08,4,1,0,62039.35,0
3285,50093087,Morgan,688,France,Female,39,2,152567.22,2,0,1,89001.51,0
3286,40596658,Khan,402,France,Male,63,7,53774.46,2,0,1,192170.73,0
3287,99854713,Taylor,845,Germany,Female,79,7,227439.79,2,1,0,162008.52,0
3288,41981908,Cruz,353,France,Male,40,0,196017.08,2,0,0,153671.97,1
3289,96963179,Hall,630,Germany,Male,38,1,17114.39,3,0,0,148017.76,0
3290,79953044,Morgan,639,France,Female,68,3,86019.59,4,0,1,39888.29,1
3291,88119050,Gupta,422,France,Female,55,10,248884.53,2,1,0,191114.37,0
3292,68315587,Gupta,486,Spain,Male,45,5,97452.51,2,0,1,72647.71,0
3293,25148530,Hall,742,Germany,Female,61,2,165857.5,2,1,1,45987.15,0
3294,48620544,Khan,557,France,Male,56,6,25169.39,2,0,0,23352.55,0
3295,87170267,Verma,609,France,Male,59,2,77731.0,3,0,0,89615.88,0
3296,97979966,Cruz,612,Spain,Female,59,7,220513.46,1,0,1,141069.05,0
3297,70974359,Taylor,854,France,Female,77,5,127634.87,2,0,1,90521.86,0
3298,38105186,Verma,899,Spain,Female,74,7,206278.06,3,1,0,165574.42,0
3299,15301358,Morgan,552,France,Female,24,6,1914.87,3,1,1,52682.28,1
3300,28283361,Adams,696,Spain,Male,68,4,166535.2,3,1,0,50550.06,1
3301,96534282,Gupta,401,Spain,Male,49,4,74982.07,1,1,0,67939.64,0
3302,95079011,White,705,Germany,Male,24,2,215194.15,4,0,0,29769.87,1
3303,14889084,White,868,Germany,Female,57,3,236011.65,2,0,1,171030.39,0
3304,77980386,Das,712,France,Female,32,7,171904.74,1,0,1,44290.92,1
3305,32826747,Brown,394,Germany,Male,76,4,36519.7,3,1,1,88410.33,0
3306,92632529,Cruz,727,Germany,Female,29,8,117026.82,1,0,1,103335.22,1
3307,67222357,Cruz,761,Germany,Female,59,2,116123.84,4,1,0,62281.68,0
3308,39538040,Taylor,491,France,Female,56,9,207574.6,3,1,1,179222.33,0
3309,58410263,Hall,607,France,Male,80,2,115153.91,4,1,1,152436.65,0
3310,69322532,Cruz,386,Germany,Male,19,7,83158.72,4,0,0,25065.93,0
3311,61831782,Hall,394,Germany,Female,46,7,152837.89,3,0,1,98958.38,0
3312,96490964,Verma,395,France,Male,78,6,161770.56,2,0,1,44799.6,1
3313,45259675,Roy,650,Germany,Male,46,5,202486.98,4,1,0,135010.55,0
3314,47829124,Brown,637,Spain,Male,55,6,225110.35,3,0,1,108786.82,0
3315,39188752,Morgan,618,France,Male,24,6,222489.22,1,1,1,165531.84,1
3316,60571427,Cruz,411,France,Male,47,5,156681.02,1,1,1,143146.33,0
3317,12975605,Gupta,591,Spain,Female,73,8,131069.88,4,1,1,167335.49,0
3318,48653586,Patel,703,Germany,Male,53,4,200305.29,3,0,1,177739.71,1
3319,41664126,Lopez,420,Spain,Female,59,4,76697.41,4,0,1,52515.06,0
3320,23763700,Khan,762,Germany,Female,21,5,189482.76,2,0,0,125040.41,0
3321,33066465,Morgan,410,Germany,Male,22,9,126525.73,1,0,1,48653.26,0
3322,24573834,Singh,801,France,Male,63,10,30912.72,2,1,0,63802.77,0
3323,51707317,Khan,742,France,Male,19,3,188216.7,4,1,0,60938.79,0
3324,19176748,Verma,878,Germany,Male,71,9,162117.48,2,0,0,83559.36,0
3325,38911861,Singh,654,Spain,Female,76,9,20605.98,2,0,1,161816.39,1
3326,34276628,Roy,540,France,Female,50,8,112592.17,4,0,0,77126.32,0
3327,49770506,Brown,427,Germany,Female,39,1,121623.68,4,1,0,154119.78,1
3328,87620710,Sharma,874,France,Male,64,10,163378.02,4,0,1,20145.79,0
3329,65665616,Verma,650,France,Female,23,2,169622.03,2,1,1,124150.91,0
3330,18978989,Bose,366,France,Female,41,8,47631.55,3,1,0,70616.33,0
3331,23792249,Taylor,783,Spain,Male,66,0,8424.74,3,0,0,153538.62,0
3332,38098059,Brown,392,Spain,Male,68,4,198518.24,3,0,1,198397.52,0
3333,13683909,Brown,417,Germany,Male,58,2,245398.67,2,0,1,115812.25,0
3334,59873778,Lopez,729,Spain,Female,84,2,235171.84,1,0,0,115926.33,0
3335,65415449,Lopez,561,Germany,Male,19,0,125199.92,1,0,1,195394.9,0
3336,62559151,Patel,552,Germany,Female,60,7,132233.22,4,0,1,84661.1,0
3337,72953195,Lopez,458,France,Male,49,2,232643.98,3,0,0,91332.27,0
3338,29847987,Adams,633,France,Female,29,3,136036.58,1,0,1,145391.37,0
3339,95029727,White,574,Spain,Female,40,4,69416.23,3,1,0,108776.87,0
3340,11416953,Hall,467,Germany,Male,33,4,169397.71,2,0,1,158398.68,0
3341,29471461,Morgan,689,Germany,Female,61,1,119299.57,4,0,1,94045.02,0
3342,77530144,Adams,630,France,Male,19,6,196250.1,4,0,0,144004.72,0
3343,10909245,Taylor,840,France,Male,24,5,195826.69,4,1,1,158621.06,0
3344,60672855,Das,368,France,Male,38,10,233989.68,4,1,0,135708.46,1
3345,25993238,Singh,524,Spain,Female,75,6,34455.08,4,0,1,56393.4,0
3346,59566094,Hall,818,Germany,Female,40,9,130332.48,4,0,0,112922.93,1
3347,61562394,Turner,491,Germany,Female,77,9,196465.23,4,0,0,193965.38,0
3348,58427722,Mehta,812,Germany,Male,42,2,108710.36,3,1,1,38764.68,0
3349,63621439,Lopez,647,France,Female,52,7,156720.98,1,0,0,146933.36,0
3350,89534578,Hall,819,Spain,Female,62,5,204257.93,3,0,1,161861.92,0
3351,73475441,Sharma,722,Spain,Male,24,6,118341.63,3,1,1,141504.81,0
3352,39920720,Bose,817,France,Male,86,8,102070.41,1,1,0,40271.2,0
3353,93548084,Adams,787,Spain,Male,49,7,45139.24,3,0,0,33460.56,0
3354,61493837,Adams,792,Spain,Male,70,7,206137.47,4,1,0,111206.7,0
3355,89367898,Adams,805,Germany,Male,86,2,198944.74,3,1,0,77781.46,1
3356,15730385,Khan,597,France,Male,42,0,185787.61,4,0,0,90291.98,0
3357,35580123,Adams,491,France,Male,19,0,98328.99,1,1,1,69106.76,0
3358,74505778,White,751,France,Female,78,9,145797.66,3,0,1,167542.25,0
3359,45935918,Hall,571,France,Male,26,1,30996.7,2,0,0,173008.05,0
3360,72396414,Verma,533,Germany,Male,68,7,79879.71,3,0,0,22937.11,1
3361,57368963,Das,713,Spain,Male,19,9,108881.74,1,0,1,166397.28,0
3362,89659372,Cruz,537,Spain,Male,62,5,10884.81,2,1,1,141204.08,0
3363,43214626,Hall,462,Germany,Male,49,5,25896.91,4,1,1,101790.01,1
3364,65725103,Brown,530,Spain,Female,89,0,207431.12,2,0,0,34895.36,0
3365,76633032,Hall,548,France,Male,49,1,242800.98,4,1,0,140364.24,0
3366,53860083,Mehta,419,Germany,Female,25,4,80497.54,1,1,0,67406.44,1
3367,23605804,Roy,834,Germany,Female,37,2,26685.16,4,1,1,118941.85,0
3368,17085904,Roy,748,France,Male,82,1,233848.09,1,0,1,59918.14,0
3369,75276240,Verma,359,France,Male,38,8,228577.89,3,1,0,178013.46,0
3370,23824880,Sharma,352,France,Male,24,9,163664.65,2,1,0,82843.31,0
3371,83808608,Lopez,827,Spain,Female,26,6,84647.67,2,1,0,143606.06,0
3372,87696863,Adams,416,France,Male,19,0,28142.57,2,0,1,108834.99,0
3373,46355877,Cruz,446,Germany,Female,36,10,234873.33,4,1,1,184580.41,1
3374,35974082,Morgan,880,Spain,Female,77,0,230095.13,1,1,0,61022.5,0
3375,56467514,Brown,667,Spain,Male,87,2,185800.53,3,0,0,191954.69,0
3376,54807180,Lopez,447,Germany,Male,76,9,233471.57,1,1,1,155421.08,0
3377,21953070,Verma,406,Spain,Female,86,5,34940.11,2,1,1,146188.89,0
3378,16839789,Singh,456,France,Female,62,1,27312.46,4,0,0,171305.14,0
3379,18570556,Adams,437,France,Male,79,10,48010.1,3,1,1,137301.83,1
3380,96468894,White,720,France,Male,27,7,53873.09,3,0,1,39830.82,1
3381,75626102,Patel,724,France,Female,82,3,206792.28,4,0,0,145716.34,0
3382,92102991,Das,401,Spain,Female,43,7,230433.73,1,1,1,98789.48,0
3383,64101105,Verma,390,Germany,Male,77,6,53897.59,4,1,0,119631.05,0
3384,44761183,Sharma,440,Spain,Female,35,1,115673.69,2,0,1,93499.73,0
3385,10953692,Taylor,388,Germany,Male,76,8,113621.21,2,0,1,50799.45,0
3386,26994986,Singh,362,Germany,Male,38,4,44467.5,2,1,0,107262.05,0
3387,31614133,Allen,453,France,Male,63,5,213336.81,3,1,0,31310.34,0
3388,50523561,Brown,392,Spain,Female,29,1,130623.21,2,1,0,29667.16,0
3389,42401727,Cruz,558,France,Female,49,2,141559.67,1,0,0,115977.46,0
3390,87934717,Verma,825,Spain,Female,56,9,64606.99,3,1,0,52455.77,0
3391,93624212,Lopez,458,Spain,Male,72,7,139789.63,1,0,0,132255.82,1
3392,74276431,Patel,563,France,Male,72,10,198134.97,3,0,0,54369.21,0
3393,41343819,Mehta,758,Spain,Male,27,4,76232.88,1,1,0,164941.48,0
3394,99796264,Singh,426,France,Female,52,9,28323.79,2,0,0,46327.44,1
3395,71423138,White,444,Germany,Male,23,0,146010.04,3,0,1,99913.14,0
3396,95676088,Mehta,618,France,Male,85,8,158957.65,1,1,0,103833.67,0
3397,62158173,Khan,710,Spain,Male,79,10,50516.01,3,0,1,131623.45,0
3398,48067502,Mehta,879,Spain,Female,26,0,62076.16,3,0,0,92409.22,0
3399,66483185,Khan,511,Germany,Female,46,8,38267.22,2,0,1,138227.71,0
3400,98353031,Turner,814,Germany,Female,88,9,230345.37,3,1,0,157966.49,0
3401,78587632,Khan,897,Germany,Female,23,5,53253.0,4,0,0,42116.83,0
3402,67421126,Hall,536,France,Female,61,6,2659.53,1,1,0,33209.69,0
3403,19953821,Lopez,401,France,Female,81,0,210038.2,4,0,0,141943.14,1
3404,71483654,Singh,837,Spain,Female,84,9,200806.87,3,0,1,173599.95,1
3405,65456322,Cruz,880,Germany,Male,61,10,114133.74,1,1,1,106356.87,0
3406,92117696,Das,745,Germany,Male,31,0,199290.59,4,0,1,133855.69,0
3407,43957412,Gupta,441,France,Male,26,4,112404.18,4,1,1,73657.87,0
3408,38044174,Turner,706,Spain,Male,40,1,56128.62,2,1,0,177412.53,0
3409,86666404,Cruz,493,Germany,Female,74,10,106513.64,4,0,1,158870.36,0
3410,34334476,Hall,548,France,Female,74,9,121718.57,3,1,1,125692.79,1
3411,24722791,Lopez,672,France,Male,32,4,2250.85,1,1,0,75187.91,0
3412,91272708,White,681,Germany,Male,81,4,28332.38,3,0,1,98850.7,0
3413,50487099,Hall,613,Germany,Female,24,5,218691.27,4,1,0,70302.81,0
3414,19837695,Khan,566,Spain,Female,37,8,98106.36,3,0,0,97674.38,1
3415,79217406,White,783,Germany,Female,81,5,82866.79,4,0,0,28961.05,0
3416,50476928,Singh,809,France,Male,36,9,222089.14,2,0,0,39016.28,1
3417,19326243,Brown,852,Germany,Female,23,10,38642.42,3,0,1,59099.43,0
3418,63834274,Patel,818,Germany,Male,68,0,54246.83,3,1,1,182719.5,0
3419,95272769,Taylor,715,Spain,Female,56,4,206987.63,2,0,1,103772.45,0
3420,55759166,Hall,588,France,Female,82,1,69913.67,3,1,0,106503.25,0
3421,91079560,Das,745,Germany,Male,88,10,158308.07,4,0,1,115168.83,0
3422,28895649,Taylor,744,France,Female,42,7,184892.91,2,0,0,110033.74,1
3423,75065901,Taylor,424,Spain,Male,40,6,55680.07,3,0,1,35517.52,0
3424,15553535,Roy,447,France,Female,75,10,63351.95,4,0,1,78229.26,0
3425,13678621,Adams,732,Germany,Female,28,5,129073.77,4,0,0,32146.21,0
3426,25074661,Mehta,719,Germany,Male,51,1,198053.43,1,1,1,32533.25,0
3427,31777762,Roy,634,Spain,Female,48,2,138594.38,1,0,1,33899.91,0
3428,86795463,Hall,605,Spain,Female,55,8,16834.1,1,1,1,181538.81,0
3429,84080002,Singh,658,Spain,Female,63,8,87709.29,2,0,1,59414.31,0
3430,40450573,White,525,France,Female,29,6,82659.47,4,1,0,32117.32,0
3431,72451660,Turner,577,France,Female,26,1,201900.48,2,1,1,20514.02,1
3432,53757228,Morgan,696,France,Female,30,6,72415.91,2,0,0,130387.46,0
3433,54050399,Taylor,691,France,Female,81,0,225304.36,2,1,0,131055.64,0
3434,52161441,Adams,588,Spain,Female,37,8,83746.05,2,1,0,67688.88,0
3435,36150956,Hall,699,France,Female,76,8,48527.05,2,1,1,70412.04,0
3436,85656764,Brown,804,France,Male,39,5,134984.98,3,0,0,80874.32,0
3437,40885970,Sharma,790,France,Female,82,9,96596.82,1,1,1,83737.12,0
3438,88665231,Verma,864,France,Female,77,0,161897.58,2,0,1,159860.83,1
3439,71684647,Das,430,Spain,Female,58,7,228928.24,3,0,1,189128.8,0
3440,92384528,Verma,710,Spain,Male,62,5,235193.85,3,0,1,125877.7,0
3441,12681206,Morgan,637,Germany,Male,21,8,56841.15,4,0,0,90565.75,0
3442,66975081,Mehta,357,Germany,Male,87,8,40567.82,2,1,0,73062.85,0
3443,94123279,Mehta,436,France,Male,62,6,234989.27,1,0,0,169308.04,0
3444,50844645,Cruz,635,France,Male,75,3,203106.95,4,1,1,36214.48,0
3445,91501371,Patel,748,Spain,Male,40,10,65419.0,2,0,0,97973.59,1
3446,96743361,Brown,423,Germany,Female,49,0,201238.6,4,0,1,139754.02,0
3447,54675521,Morgan,788,France,Male,80,2,185263.65,1,0,1,65099.92,0
3448,55545655,Brown,472,Germany,Female,25,5,63390.5,1,1,1,44221.41,0
3449,70303470,White,726,Germany,Female,42,0,226446.09,2,1,0,137322.58,0
3450,68558971,Singh,492,Germany,Female,50,3,80451.16,1,0,0,127917.36,0
3451,94399393,Allen,507,Spain,Male,83,7,120044.77,1,0,0,131472.55,0
3452,58383190,Das,779,France,Female,33,7,152315.38,1,1,1,196078.63,0
3453,79441078,Patel,797,France,Female,72,5,47815.81,2,1,1,78139.7,0
3454,48636252,Das,759,Spain,Male,53,5,152822.0,4,1,1,197447.61,0
3455,99152742,Verma,720,Spain,Male,89,2,176567.99,4,0,0,28434.25,1
3456,43015348,Morgan,458,Spain,Female,24,6,25386.77,4,1,1,27274.36,0
3457,41263040,Taylor,385,Germany,Male,86,7,94837.09,4,1,1,174557.65,0
3458,86151696,Singh,439,Germany,Male,25,1,153014.9,4,0,0,77954.21,1
3459,76469096,Bose,764,France,Female,20,4,231554.22,4,1,1,84306.6,0
3460,12250397,Turner,645,France,Female,52,5,222745.87,4,0,0,29211.03,0
3461,53942324,Adams,395,Germany,Female,53,0,42416.83,1,0,1,20427.76,0
3462,20390284,Singh,837,Germany,Female,47,4,152626.97,4,1,0,133924.95,0
3463,51846292,Das,519,Spain,Female,32,2,24504.46,1,1,0,114085.01,0
3464,70404788,Singh,495,Germany,Female,85,2,73469.72,3,1,0,150991.71,0
3465,52397458,Khan,769,France,Female,75,5,149317.57,2,0,0,60948.87,0
3466,51280792,Roy,352,France,Female,45,10,20341.19,1,0,1,172544.5,0
3467,11472542,Morgan,612,Spain,Male,59,0,222215.52,2,0,0,67197.44,0
3468,68665296,Brown,670,Spain,Male,35,4,207247.16,2,1,1,100624.21,1
3469,14473014,Khan,595,France,Male,22,4,118347.49,3,1,0,86268.64,1
3470,23245462,Mehta,826,Germany,Male,26,4,122938.56,4,0,0,173933.26,0
3471,60894269,Cruz,608,Germany,Male,26,2,220340.72,3,1,1,167782.44,0
3472,80638665,White,442,France,Female,35,5,12609.34,1,0,1,99505.87,0
3473,48362595,Taylor,882,Germany,Male,73,10,35970.23,1,0,1,84339.95,0
3474,49839283,Sharma,688,Germany,Male,32,0,77001.1,1,0,0,161382.62,1
3475,61929747,Khan,609,France,Female,79,9,91096.07,2,1,1,58494.28,0
3476,78304749,White,586,France,Male,52,0,246861.69,4,0,1,189368.99,1
3477,53099123,Das,490,Spain,Female,57,10,36865.47,4,1,0,77234.34,0
3478,47452622,Hall,829,France,Male,68,1,75775.97,4,1,0,103409.14,0
3479,13388445,Taylor,699,Spain,Male,77,3,206987.48,3,0,0,165494.48,1
3480,96629054,Allen,479,Spain,Female,73,9,196088.67,3,1,1,163127.26,0
3481,86776652,Hall,886,Germany,Male,58,8,163704.18,1,0,0,144763.95,0
3482,55276218,Morgan,360,France,Male,71,9,82137.94,4,1,1,40845.79,0
3483,18182535,Morgan,606,Germany,Male,34,7,29444.23,4,1,1,63591.94,0
3484,20196894,White,718,France,Female,42,10,245886.64,3,0,0,148438.23,0
3485,22988365,Morgan,743,France,Female,26,9,62856.6,2,0,0,174692.61,0
3486,40031137,Allen,768,Germany,Female,73,10,211159.12,4,1,0,50277.44,0
3487,47917521,Roy,368,Spain,Female,40,1,223752.05,1,0,1,198052.7,0
3488,58439031,Das,459,France,Female,19,0,110224.92,4,1,1,131817.46,0
3489,29575137,Hall,786,Spain,Male,62,3,212707.66,3,1,1,167819.98,0
3490,22762750,Morgan,854,Germany,Male,82,4,69759.25,4,1,0,161392.78,0
3491,31847630,Bose,383,Germany,Female,55,1,222477.78,1,0,1,39301.36,0
3492,48647224,Taylor,637,France,Female,23,9,158991.58,2,1,1,81673.0,0
3493,10578526,Gupta,604,Germany,Male,65,5,48593.05,2,0,0,102515.16,0
3494,16612208,Hall,483,France,Female,61,7,196636.77,1,0,0,66811.34,0
3495,57799289,Mehta,848,France,Male,24,10,228423.08,1,0,1,142830.68,0
3496,17587676,Das,746,France,Female,83,4,142607.44,4,1,0,121058.84,0
3497,77009689,Allen,836,France,Female,79,3,190093.23,4,0,0,196569.08,0
3498,93650853,Taylor,562,France,Male,47,6,198699.35,3,1,0,52888.95,0
3499,99020624,Singh,699,Germany,Male,69,4,196851.1,2,1,1,121008.96,1
3500,10814422,Brown,368,France,Female,53,7,113605.35,2,0,1,182023.68,0
3501,99191511,Hall,468,Spain,Female,52,6,184985.65,1,1,1,27121.93,0
3502,26406440,Adams,651,France,Male,83,4,137132.64,3,0,0,109585.85,0
3503,22663723,Patel,634,France,Male,67,10,103664.92,4,0,0,58340.06,0
3504,96824767,Brown,576,France,Female,20,7,41453.16,1,0,0,192483.31,0
3505,26192668,Das,856,Germany,Male,21,0,227259.54,1,1,0,139773.62,0
3506,44971274,Singh,850,Spain,Female,72,7,103727.84,1,0,1,69127.67,0
3507,71051512,Verma,561,Spain,Female,69,2,59891.38,2,0,0,198170.9,0
3508,80797888,Cruz,705,Spain,Female,76,0,60573.94,4,0,0,59289.72,0
3509,31173866,Patel,836,Germany,Female,88,8,60522.07,4,0,1,79581.7,0
3510,97588498,Gupta,670,Germany,Female,37,10,618.39,1,1,0,141527.33,0
3511,20670216,Hall,572,France,Female,36,5,109554.79,1,1,0,122151.02,0
3512,13641771,Sharma,540,Germany,Female,25,10,222671.9,3,1,1,168406.06,0
3513,49982531,White,849,Spain,Male,84,10,6286.6,4,1,1,140474.86,0
3514,42995939,Brown,844,Spain,Male,44,7,239149.37,1,1,0,124072.55,0
3515,14079441,Bose,586,Germany,Female,25,10,44780.76,3,1,0,80393.42,1
3516,82465294,Roy,371,Germany,Male,35,9,179718.58,1,0,0,73248.8,0
3517,33552818,Gupta,676,Spain,Female,46,10,196332.1,2,1,0,37632.66,0
3518,79297234,Cruz,894,Spain,Female,63,3,183778.87,1,0,0,92530.57,1
